path,name,class,stem,group,split
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (141)_g1623_rotate.jpg,image (141)_g1623_rotate.jpg,Apple_scab,image (141)_g1623_rotate,image (141),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (189)_g78_shear.jpg,image (189)_g78_shear.jpg,Apple_scab,image (189)_g78_shear,image (189),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (390)_g1263_shear.jpg,image (390)_g1263_shear.jpg,Apple_scab,image (390)_g1263_shear,image (390),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (540)_g557_rotate.jpg,image (540)_g557_rotate.jpg,Apple_scab,image (540)_g557_rotate,image (540),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (524)_g6_rotate.jpg,image (524)_g6_rotate.jpg,Apple_scab,image (524)_g6_rotate,image (524),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (326)_g1303_flip.jpg,image (326)_g1303_flip.jpg,Apple_scab,image (326)_g1303_flip,image (326),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (610)_g845_rotate.jpg,image (610)_g845_rotate.jpg,Apple_scab,image (610)_g845_rotate,image (610),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (591)_g1037_flip.jpg,image (591)_g1037_flip.jpg,Apple_scab,image (591)_g1037_flip,image (591),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (623)_g839_shear.jpg,image (623)_g839_shear.jpg,Apple_scab,image (623)_g839_shear,image (623),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (503)_g1545_crop.jpg,image (503)_g1545_crop.jpg,Apple_scab,image (503)_g1545_crop,image (503),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (40)_g653_crop.jpg,image (40)_g653_crop.jpg,Apple_scab,image (40)_g653_crop,image (40),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (235)_g1111_rotate.jpg,image (235)_g1111_rotate.jpg,Apple_scab,image (235)_g1111_rotate,image (235),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (255)_g767_distortion.jpg,image (255)_g767_distortion.jpg,Apple_scab,image (255)_g767_distortion,image (255),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (204)_g1045_flip.jpg,image (204)_g1045_flip.jpg,Apple_scab,image (204)_g1045_flip,image (204),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (401)_g1235_shear.jpg,image (401)_g1235_shear.jpg,Apple_scab,image (401)_g1235_shear,image (401),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (75)_g1078_flip.jpg,image (75)_g1078_flip.jpg,Apple_scab,image (75)_g1078_flip,image (75),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (78)_g1323_crop.jpg,image (78)_g1323_crop.jpg,Apple_scab,image (78)_g1323_crop,image (78),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (251)_g1086_rotate.jpg,image (251)_g1086_rotate.jpg,Apple_scab,image (251)_g1086_rotate,image (251),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (315)_g1529_original.jpg,image (315)_g1529_original.jpg,Apple_scab,image (315)_g1529_original,image (315),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (473)_g1051_original.jpg,image (473)_g1051_original.jpg,Apple_scab,image (473)_g1051_original,image (473),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (58)_g4_shear.jpg,image (58)_g4_shear.jpg,Apple_scab,image (58)_g4_shear,image (58),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (439)_g113_shear.jpg,image (439)_g113_shear.jpg,Apple_scab,image (439)_g113_shear,image (439),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (552)_g649_flip.jpg,image (552)_g649_flip.jpg,Apple_scab,image (552)_g649_flip,image (552),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (433)_g1050_rotate.jpg,image (433)_g1050_rotate.jpg,Apple_scab,image (433)_g1050_rotate,image (433),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (273)_g465_original.jpg,image (273)_g465_original.jpg,Apple_scab,image (273)_g465_original,image (273),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (89)_g1206_original.jpg,image (89)_g1206_original.jpg,Apple_scab,image (89)_g1206_original,image (89),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (351)_g105_flip.jpg,image (351)_g105_flip.jpg,Apple_scab,image (351)_g105_flip,image (351),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (462)_g733_rotate.jpg,image (462)_g733_rotate.jpg,Apple_scab,image (462)_g733_rotate,image (462),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (270)_g518_shear.jpg,image (270)_g518_shear.jpg,Apple_scab,image (270)_g518_shear,image (270),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (97)_g284_original.jpg,image (97)_g284_original.jpg,Apple_scab,image (97)_g284_original,image (97),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (353)_g1203_flip.jpg,image (353)_g1203_flip.jpg,Apple_scab,image (353)_g1203_flip,image (353),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (75)_g449_crop.jpg,image (75)_g449_crop.jpg,Apple_scab,image (75)_g449_crop,image (75),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (270)_g518_original.jpg,image (270)_g518_original.jpg,Apple_scab,image (270)_g518_original,image (270),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (72)_g861_shear.jpg,image (72)_g861_shear.jpg,Apple_scab,image (72)_g861_shear,image (72),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (339)_g1597_shear.jpg,image (339)_g1597_shear.jpg,Apple_scab,image (339)_g1597_shear,image (339),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (451)_g687_original.jpg,image (451)_g687_original.jpg,Apple_scab,image (451)_g687_original,image (451),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (626)_g1118_crop.jpg,image (626)_g1118_crop.jpg,Apple_scab,image (626)_g1118_crop,image (626),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (490)_g1065_crop.jpg,image (490)_g1065_crop.jpg,Apple_scab,image (490)_g1065_crop,image (490),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (221)_g1223_flip.jpg,image (221)_g1223_flip.jpg,Apple_scab,image (221)_g1223_flip,image (221),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (237)_g136_flip.jpg,image (237)_g136_flip.jpg,Apple_scab,image (237)_g136_flip,image (237),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (120)_g110_original.jpg,image (120)_g110_original.jpg,Apple_scab,image (120)_g110_original,image (120),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (58)_g633_rotate.jpg,image (58)_g633_rotate.jpg,Apple_scab,image (58)_g633_rotate,image (58),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (202)_g409_flip.jpg,image (202)_g409_flip.jpg,Apple_scab,image (202)_g409_flip,image (202),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (87)_g545_flip.jpg,image (87)_g545_flip.jpg,Apple_scab,image (87)_g545_flip,image (87),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (128)_g1536_shear.jpg,image (128)_g1536_shear.jpg,Apple_scab,image (128)_g1536_shear,image (128),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (253)_g57_rotate.jpg,image (253)_g57_rotate.jpg,Apple_scab,image (253)_g57_rotate,image (253),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (203)_g670_flip.jpg,image (203)_g670_flip.jpg,Apple_scab,image (203)_g670_flip,image (203),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (514)_g1401_crop.jpg,image (514)_g1401_crop.jpg,Apple_scab,image (514)_g1401_crop,image (514),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (379)_g264_rotate.jpg,image (379)_g264_rotate.jpg,Apple_scab,image (379)_g264_rotate,image (379),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (202)_g1038_shear.jpg,image (202)_g1038_shear.jpg,Apple_scab,image (202)_g1038_shear,image (202),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (508)_g932_crop.jpg,image (508)_g932_crop.jpg,Apple_scab,image (508)_g932_crop,image (508),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (267)_g520_distortion.jpg,image (267)_g520_distortion.jpg,Apple_scab,image (267)_g520_distortion,image (267),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (156)_g1040_crop.jpg,image (156)_g1040_crop.jpg,Apple_scab,image (156)_g1040_crop,image (156),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (410)_g364_flip.jpg,image (410)_g364_flip.jpg,Apple_scab,image (410)_g364_flip,image (410),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (17)_g911_rotate.jpg,image (17)_g911_rotate.jpg,Apple_scab,image (17)_g911_rotate,image (17),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (239)_g252_original.jpg,image (239)_g252_original.jpg,Apple_scab,image (239)_g252_original,image (239),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (355)_g440_flip.jpg,image (355)_g440_flip.jpg,Apple_scab,image (355)_g440_flip,image (355),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (262)_g374_original.jpg,image (262)_g374_original.jpg,Apple_scab,image (262)_g374_original,image (262),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (541)_g281_distortion.jpg,image (541)_g281_distortion.jpg,Apple_scab,image (541)_g281_distortion,image (541),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (77)_g1228_crop.jpg,image (77)_g1228_crop.jpg,Apple_scab,image (77)_g1228_crop,image (77),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (227)_g697_original.jpg,image (227)_g697_original.jpg,Apple_scab,image (227)_g697_original,image (227),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (610)_g1474_original.jpg,image (610)_g1474_original.jpg,Apple_scab,image (610)_g1474_original,image (610),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (293)_g807_rotate.jpg,image (293)_g807_rotate.jpg,Apple_scab,image (293)_g807_rotate,image (293),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (197)_g63_crop.jpg,image (197)_g63_crop.jpg,Apple_scab,image (197)_g63_crop,image (197),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (50)_g354_distortion.jpg,image (50)_g354_distortion.jpg,Apple_scab,image (50)_g354_distortion,image (50),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (463)_g491_distortion.jpg,image (463)_g491_distortion.jpg,Apple_scab,image (463)_g491_distortion,image (463),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (490)_g1065_original.jpg,image (490)_g1065_original.jpg,Apple_scab,image (490)_g1065_original,image (490),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (382)_g1287_original.jpg,image (382)_g1287_original.jpg,Apple_scab,image (382)_g1287_original,image (382),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (232)_g1135_crop.jpg,image (232)_g1135_crop.jpg,Apple_scab,image (232)_g1135_crop,image (232),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (398)_g1036_shear.jpg,image (398)_g1036_shear.jpg,Apple_scab,image (398)_g1036_shear,image (398),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (331)_g394_crop.jpg,image (331)_g394_crop.jpg,Apple_scab,image (331)_g394_crop,image (331),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (351)_g1363_distortion.jpg,image (351)_g1363_distortion.jpg,Apple_scab,image (351)_g1363_distortion,image (351),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (108)_g1011_rotate.jpg,image (108)_g1011_rotate.jpg,Apple_scab,image (108)_g1011_rotate,image (108),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (468)_g1127_rotate.jpg,image (468)_g1127_rotate.jpg,Apple_scab,image (468)_g1127_rotate,image (468),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (212)_g327_flip.jpg,image (212)_g327_flip.jpg,Apple_scab,image (212)_g327_flip,image (212),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (123)_g184_original.jpg,image (123)_g184_original.jpg,Apple_scab,image (123)_g184_original,image (123),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (309)_g836_shear.jpg,image (309)_g836_shear.jpg,Apple_scab,image (309)_g836_shear,image (309),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (133)_g1239_crop.jpg,image (133)_g1239_crop.jpg,Apple_scab,image (133)_g1239_crop,image (133),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (313)_g352_crop.jpg,image (313)_g352_crop.jpg,Apple_scab,image (313)_g352_crop,image (313),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (608)_g412_original.jpg,image (608)_g412_original.jpg,Apple_scab,image (608)_g412_original,image (608),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (475)_g1214_crop.jpg,image (475)_g1214_crop.jpg,Apple_scab,image (475)_g1214_crop,image (475),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (344)_g667_original.jpg,image (344)_g667_original.jpg,Apple_scab,image (344)_g667_original,image (344),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (508)_g303_original.jpg,image (508)_g303_original.jpg,Apple_scab,image (508)_g303_original,image (508),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (399)_g1221_original.jpg,image (399)_g1221_original.jpg,Apple_scab,image (399)_g1221_original,image (399),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (66)_g439_original.jpg,image (66)_g439_original.jpg,Apple_scab,image (66)_g439_original,image (66),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (259)_g1072_flip.jpg,image (259)_g1072_flip.jpg,Apple_scab,image (259)_g1072_flip,image (259),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (229)_g854_rotate.jpg,image (229)_g854_rotate.jpg,Apple_scab,image (229)_g854_rotate,image (229),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (418)_g740_distortion.jpg,image (418)_g740_distortion.jpg,Apple_scab,image (418)_g740_distortion,image (418),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (474)_g1635_flip.jpg,image (474)_g1635_flip.jpg,Apple_scab,image (474)_g1635_flip,image (474),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (62)_g259_rotate.jpg,image (62)_g259_rotate.jpg,Apple_scab,image (62)_g259_rotate,image (62),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (52)_g645_crop.jpg,image (52)_g645_crop.jpg,Apple_scab,image (52)_g645_crop,image (52),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (609)_g569_original.jpg,image (609)_g569_original.jpg,Apple_scab,image (609)_g569_original,image (609),train
/home/andres/leaffliction/augmented_directory/train/Apple_scab/image (301)_g496_original.jpg,image (301)_g496_original.jpg,Apple_scab,image (301)_g496_original,image (301),train
